"imdb_title_id","title","original_title","year","date_published","genre","duration","country","language_1","language_2","language_3","director","writer","actors","actors_1","actors_f2","description","desc35","avg_vote","votes","usa_gross_income","worlwide_gross_income","reviews_from_users","budget","profit"
"tt0425112","Hot Fuzz","Hot Fuzz",2007,"2007-08-24","Action, Comedy, Mystery",121,"UK, France","English","","","Edgar Wright","Edgar Wright, Simon Pegg","Simon Pegg, Martin Freeman, Bill Nighy, Robert Popper, Joe Cornish, Chris Waitt, Eric Mason, Billie Whitelaw, Nick Frost, Peter Wight, Julia Deakin, Tom Strode Walton, Troy Woollan, Rory Lowings, Bill Bailey","Simon Pegg","Simon Pegg, Martin Freeman","A skilled London police officer is transferred to a small town with a dark secret.","A skilled London police officer",7.8,454132,23.637265,80.743363,819,16,64.743363
"tt0425123","Se solo fosse vero","Just Like Heaven",2005,"2006-04-14","Comedy, Drama, Fantasy",95,"USA","English","Spanish","Mandarin","Mark Waters","Peter Tolan, Leslie Dixon","Reese Witherspoon, Mark Ruffalo, Donal Logue, Dina Spybey-Waters, Ben Shenkman, Jon Heder, Ivana Milicevic, Caroline Aaron, Rosalind Chao, Ron Canada, Willie Garson, Gabrielle Made, William Caploe, Shulie Cowen, Billy Beck","Reese Witherspoon","Reese Witherspoon, Mark Ruffalo","A lonely landscape architect falls for the spirit of the beautiful woman who used to live in his new apartment.","A lonely landscape architect falls",6.7,97788,48.31813,102.854431,291,58,44.854431
"tt0425210","Slevin - Patto criminale","Lucky Number Slevin",2006,"2006-08-18","Crime, Drama, Mystery",110,"Germany, UK, USA, Canada","English","","","Paul McGuigan","Jason Smilovic","Josh Hartnett, Bruce Willis, Lucy Liu, Morgan Freeman, Ben Kingsley, Michael Rubenfeld, Peter Outerbridge, Stanley Tucci, Kevin Chamberlin, Dorian Missick, Mykelti Williamson, Scott Gibson, Daniel Kash, Dmitry Chepovetsky, Sam Jaeger","Josh Hartnett","Josh Hartnett, Bruce Willis","A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi and The Boss. Slevin is under constant surveillance by relentless Detective Brikowski as well as the infamous assassin Goodkat and finds himself having to hatch his own ingenious plot to get them before they get him.","A case of mistaken identity lands",7.7,296787,22.495466,56.308881,548,27,29.308881
"tt0425413","Run Fatboy Run","Run Fatboy Run",2007,"2007-09-07","Comedy, Romance, Sport",100,"UK, USA","English","","","David Schwimmer","Michael Ian Black, Simon Pegg","Simon Pegg, Thandie Newton, Hank Azaria, Dylan Moran, Harish Patel, India de Beaufort, Matthew Fenton, Simon Day, Ruth Sheen, Tyrone Huggins, Nevan Finegan, Iddo Goldberg, Ameet Chana, Chris Hollins, Denise Lewis","Simon Pegg","Simon Pegg, Thandie Newton","Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.","Five years after jilting his pregnant",6.6,65041,6.003262,33.478921,151,10,23.478921
"tt0425637","La battaglia dei tre regni - Parte 1","Chi bi",2008,"2009-10-23","Action, Adventure, Drama",288,"China, Hong Kong, Japan, Taiwan, South Korea, USA","Mandarin","","","John Woo","John Woo, Khan Chan","Tony Chiu-Wai Leung, Takeshi Kaneshiro, Fengyi Zhang, Chen Chang, Wei Zhao, Jun Hu, Shidô Nakamura, Chi-Ling Lin, Yong You, Yong Hou, Dawei Tong, Jia Song, Baasanjav Mijid, Jinsheng Zang, Shan Zhang","Tony Chiu-Wai Leung","Tony Chiu-Wai Leung","The first chapter of a two-part story centered on a battle fought in China's Three Kingdoms period (220-280 A.D.).","The first chapter of a two-part",7.4,43108,0.627047,129.710514,117,77.50848,52.202034
"tt0426931","La musica nel cuore - August Rush","August Rush",2007,"2007-11-30","Drama, Music",114,"USA","English","","","Kirsten Sheridan","Nick Castle, James V. Hart","Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard, Robin Williams, William Sadler, Marian Seldes, Mykelti Williamson, Leon Thomas III, Aaron Staton, Alex O'Loughlin, Jamia Simone Nash, Ronald Guttman, Bonnie McKee, Michael Drayer","Freddie Highmore","Freddie Highmore, Keri Russell","An orphaned musical prodigy uses his gift to try to find his birth parents.","An orphaned musical prodigy uses",7.5,102363,31.664162,66.122026,398,30,36.122026
"tt0427327","Hairspray: Grasso è bello","Hairspray",2007,"2007-09-28","Comedy, Drama, Musical",117,"USA, UK, Canada","English","","","Adam Shankman","Leslie Dixon, John Waters","John Travolta, Michelle Pfeiffer, Christopher Walken, Amanda Bynes, James Marsden, Queen Latifah, Brittany Snow, Zac Efron, Elijah Kelley, Allison Janney, Nikki Blonsky, Tayla Parx, Jayne Eastwood, Paul Dooley, Jerry Stiller","John Travolta","John Travolta, Michelle Pfeiffer","Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.","Pleasantly plump teenager Tracy",6.6,118172,118.871849,203.552922,421,75,128.552922
"tt0427944","Thank You for Smoking","Thank You for Smoking",2005,"2006-09-01","Comedy, Drama",92,"USA","English","","","Jason Reitman","Jason Reitman, Christopher Buckley","Joan Lunden, Eric Haberman, Aaron Eckhart, Mary Jo Smith, Todd Louiso, Jeff Witzke, J.K. Simmons, Marianne Muellerleile, Cameron Bright, Alex Diaz, Jordan Garrett, Courtney Taylor Burness, Jordan Del Spina, Maria Bello, David Koechner","Joan Lunden","Joan Lunden, Eric Haberman","Satirical comedy follows the machinations of Big Tobacco's chief spokesman, Nick Naylor, who spins on behalf of cigarettes while trying to remain a role model for his twelve-year-old son.","Satirical comedy follows the machinations",7.6,211158,24.793509,39.323027,443,6.5,32.823027
"tt0427954","The Protector - La legge del Muay Thai","Tom yum goong",2005,"2007-08-03","Action, Crime, Drama",111,"Thailand, USA, Hong Kong, France","Thai","English","Mandarin","Prachya Pinkaew","Napalee, Piyaros Thongdee","Tony Jaa, Petchtai Wongkamlao, Bongkoj Khongmalai, Xing Jin, Nathan Jones, Johnny Nguyen, Lateef Crowder, Jonathan Patrick Foo, Damian de Montemas, David Asavanond, Sotorn Rungruaeng, Amonphan Gongtragan, Nutdanai Kong, Dean Alexandrou, Jintana Arromyen","Tony Jaa","Tony Jaa, Petchtai Wongkamlao","A young fighter named Kham must go to Australia to retrieve his stolen elephant. With the help of a Thai-born Australian detective, Kham must take on all comers, including a gang led by an evil woman and her two deadly bodyguards.","A young fighter named Kham must",7.1,34771,12.044087,27.165581,221,4,23.165581
"tt0429493","A-Team","The A-Team",2010,"2010-06-18","Action, Adventure, Thriller",117,"USA, UK","English","Spanish","French","Joe Carnahan","Joe Carnahan, Brian Bloom","Liam Neeson, Bradley Cooper, Jessica Biel, Quinton 'Rampage' Jackson, Sharlto Copley, Patrick Wilson, Gerald McRaney, Henry Czerny, Yul Vazquez, Brian Bloom, Maury Sterling, Terry Chen, Omari Hardwick, David Hugghins, Jacob Blair","Liam Neeson","Liam Neeson, Bradley Cooper","A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.","A group of Iraq War veterans look",6.7,243142,77.222099,177.238796,395,110,67.238796
"tt0430105","Four Brothers - Quattro fratelli","Four Brothers",2005,"2005-10-07","Action, Crime, Drama",109,"USA","English","","","John Singleton","David Elliot, Paul Lovett","Mark Wahlberg, Tyrese Gibson, André Benjamin, Garrett Hedlund, Terrence Howard, Josh Charles, Sofía Vergara, Fionnula Flanagan, Chiwetel Ejiofor, Taraji P. Henson, Barry Shabaka Henley, Jernard Burks, Kenneth Welsh, Tony Nappo, Shawn Singleton","Mark Wahlberg","Mark Wahlberg, Tyrese Gibson","When their adoptive mother is gunned down in a store robbery the 'four brothers' investigate the murder for themselves & look for the killers, but not all is what it seems.","When their adoptive mother is",6.8,132163,74.494381,92.374674,362,45,47.374674
"tt0430357","Miami Vice","Miami Vice",2006,"2006-10-06","Action, Crime, Thriller",132,"USA","English","Spanish","","Michael Mann","Michael Mann, Anthony Yerkovich","Colin Farrell, Jamie Foxx, Li Gong, Naomie Harris, Ciarán Hinds, Justin Theroux, Barry Shabaka Henley, Luis Tosar, John Ortiz, Elizabeth Rodriguez, Domenick Lombardozzi, Eddie Marsan, Isaach De Bankolé, John Hawkes, Tom Towles","Colin Farrell","Colin Farrell, Jamie Foxx","Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.","Based on the 1980s TV action/drama,",6,108511,63.45047,164.231296,976,135,29.231296
"tt0430922","Role Models","Role Models",2008,"2009-05-22","Comedy",99,"Germany, USA","English","","","David Wain","Timothy Dowling, W. Blake Herron","Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson, Elizabeth Banks, Jane Lynch, Ken Jeong, Ken Marino, Kerri Kenney, A.D. Miles, Joe Lo Truglio, Matt Walsh, Nicole Randall Johnson, Alexandra Stamler, Carly Craig","Seann William Scott","Seann William Scott","Wild behavior forces a pair of energy drink reps to enroll in a Big Brother program.","Wild behavior forces a pair of",6.8,217694,67.29427,92.649419,198,28,64.649419
"tt0431197","The Kingdom","The Kingdom",2007,"2007-11-30","Action, Drama, Thriller",110,"USA, Germany, United Arab Emirates","English","Arabic","","Peter Berg","Matthew Michael Carnahan","Jamie Foxx, Chris Cooper, Jennifer Garner, Jason Bateman, Ashraf Barhom, Ali Suliman, Jeremy Piven, Richard Jenkins, Tim McGraw, Kyle Chandler, Frances Fisher, Danny Huston, Kelly AuCoin, Anna Deavere Smith, Minka Kelly","Jamie Foxx","Jamie Foxx, Chris Cooper","A team of U.S. government agents are sent to investigate the bombing of an American facility in the Middle East.","A team of U.S. government agents",7,116075,47.536778,87.019158,326,70,17.019158
"tt0431308","P.S. I Love You - Non è mai troppo tardi per dirlo","P.S. I Love You",2007,"2008-02-01","Comedy, Drama, Romance",126,"USA","English","","","Richard LaGravenese","Richard LaGravenese, Steven Rogers","Hilary Swank, Gerard Butler, Lisa Kudrow, Gina Gershon, James Marsters, Kathy Bates, Harry Connick Jr., Nellie McKay, Jeffrey Dean Morgan, Dean Winters, Anne Kent, Brian McGrath, Sherie Rene Scott, Susan Blackwell, Michael Countryman","Hilary Swank","Hilary Swank, Gerard Butler","A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.","A young widow discovers that her",7,197974,53.695808,156.835339,278,30,126.835339
"tt0432021","Resident Evil: Extinction","Resident Evil: Extinction",2007,"2007-10-12","Action, Horror, Sci-Fi",94,"France, Australia, Germany, UK, USA, Mexico, Canada","English","","","Russell Mulcahy","Paul W.S. Anderson","Milla Jovovich, Oded Fehr, Ali Larter, Iain Glen, Ashanti, Christopher Egan, Spencer Locke, Matthew Marsden, Linden Ashby, Jason O'Mara, Mike Epps, Joe Hursley, John Eric Bentley, James Tumminia, Kirk B.R. Woller","Milla Jovovich","Milla Jovovich, Oded Fehr","Survivors of the Raccoon City catastrophe travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against the evil Umbrella Corp.","Survivors of the Raccoon City",6.3,180851,50.648679,147.717833,385,45,102.717833
"tt0432348","Saw II - La soluzione dell'enigma","Saw II",2005,"2006-01-05","Horror, Mystery",93,"Canada, USA","English","","","Darren Lynn Bousman","Leigh Whannell, Darren Lynn Bousman","Tobin Bell, Shawnee Smith, Donnie Wahlberg, Erik Knudsen, Franky G, Glenn Plummer, Emmanuelle Vaugier, Beverley Mitchell, Timothy Burd, Dina Meyer, Lyriq Bent, Noam Jenkins, Tony Nappo, Kelly Jones, Vincent Rother","Tobin Bell","Tobin Bell, Shawnee Smith","A detective and his team must rescue 8 people trapped in a factory by the twisted serial killer known as Jigsaw.","A detective and his team must",6.6,229054,87.039965,147.748505,889,4,143.748505
"tt0433035","Real Steel","Real Steel",2011,"2011-11-25","Action, Drama, Sci-Fi",127,"USA, India","English","Ukrainian","","Shawn Levy","John Gatins, Dan Gilroy","Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie, Kevin Durand, Hope Davis, James Rebhorn, Karl Yune, Olga Fonda, John Gatins, Sophie Levy, Tess Levy, Charlie Levy, Gregory Sims, Torey Adkins","Hugh Jackman","Hugh Jackman, Dakota Goyo","In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot.","In the near future, robot boxing",7.1,293214,85.468508,299.268508,477,110,189.268508
"tt0433362","Daybreakers - L'ultimo vampiro","Daybreakers",2009,"2010-03-19","Action, Fantasy, Horror",98,"Australia, USA","English","","","Michael Spierig, Peter Spierig","Michael Spierig, Peter Spierig","Harriet Minto-Day, Jay Laga'aia, Damien Garvey, Sahaj Dumpleton, Allan Todd, Gabriella Di Labio, Ben Siemer, Peter Welman, Ethan Hawke, Callum McLean, Jarrad Pon, Victoria Williams, Zoe White, Aolani Roy, Tiffany Lamb","Harriet Minto-Day","Harriet Minto-Day, Jay Laga'aia","In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.","In the year 2019, a plague has",6.4,120928,30.101577,51.417188,324,20,31.417188
"tt0433383","Good Night, and Good Luck.","Good Night, and Good Luck.",2005,"2005-09-16","Biography, Drama, History",93,"USA, France, UK, Japan","English","","","George Clooney","George Clooney, Grant Heslov","Jeff Daniels, David Strathairn, Alex Borstein, Rose Abdoo, Dianne Reeves, Peter Martin, Christoph Luty, Jeff Hamilton, Matt Catingub, Tate Donovan, Reed Diamond, Matt Ross, Patricia Clarkson, Robert Downey Jr., George Clooney","Jeff Daniels","Jeff Daniels, David Strathairn","A young singer dates a disc jockey who helps her get into the music business, but their relationship become complicated as she ascends to super stardom.","A young singer dates a disc jockey",7.4,93108,31.558003,54.641191,543,7,47.641191
"tt0434409","V per Vendetta","V for Vendetta",2005,"2006-03-17","Action, Drama, Sci-Fi",132,"USA, UK, Germany","English","","","James McTeigue","Lilly Wachowski, Lana Wachowski","Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry, John Hurt, Tim Pigott-Smith, Rupert Graves, Roger Allam, Ben Miles, Sinéad Cusack, Natasha Wightman, John Standing, Eddie Marsan, Clive Ashborn, Emma Field-Rayner","Natalie Portman","Natalie Portman, Hugo Weaving","In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow it with the help of a young woman.","In a future British tyranny, a",8.2,1009729,70.511035,132.511035,2220,54,78.511035
"tt0435625","The Descent - Discesa nelle tenebre","The Descent",2005,"2005-10-21","Adventure, Horror, Thriller",99,"UK","English","","","Neil Marshall","Neil Marshall","Shauna Macdonald, Natalie Mendoza, Alex Reid, Saskia Mulder, MyAnna Buring, Nora-Jane Noone, Oliver Milburn, Molly Kayll, Craig Conway, Leslie Simpson, Mark Cronfield, Stephen Lamb, Catherine Dyson, Julie Ellis, Sophie Trott","Shauna Macdonald","Shauna Macdonald, Natalie Mendoza","A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators.","A caving expedition goes horribly",7.2,196964,26.024456,57.130027,1233,6.37,50.760027
"tt0435651","The Giver - Il mondo di Jonas","The Giver",2014,"2014-09-11","Drama, Romance, Sci-Fi",97,"South Africa, Canada, USA","English","","","Phillip Noyce","Michael Mitnick, Robert B. Weide","Jeff Bridges, Meryl Streep, Brenton Thwaites, Alexander Skarsgård, Katie Holmes, Odeya Rush, Cameron Monaghan, Taylor Swift, Emma Tremblay, Alexander Jillings, James Jillings, Jordan Nicholas Smal, Saige Fernandes, Renate Stuurman, Vanessa Cooke","Jeff Bridges","Jeff Bridges, Meryl Streep","In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.","In a seemingly perfect community,",6.5,110327,45.090374,66.980456,342,25,41.980456
"tt0435761","Toy Story 3 - La grande fuga","Toy Story 3",2010,"2010-07-07","Animation, Adventure, Comedy",103,"USA","English","Spanish","","Lee Unkrich","John Lasseter, Andrew Stanton","Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty, Don Rickles, Michael Keaton, Wallace Shawn, John Ratzenberger, Estelle Harris, John Morris, Jodi Benson, Emily Hahn, Laurie Metcalf, Blake Clark, Teddy Newton","Tom Hanks","Tom Hanks, Tim Allen","The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.","The toys are mistakenly delivered",8.3,739717,415.00488,1066.969703,893,200,866.969703
"tt0436697","The Queen - La regina","The Queen",2006,"2006-09-15","Biography, Drama, History",103,"UK, USA, France, Italy","English","German","French","Stephen Frears","Peter Morgan","Helen Mirren, James Cromwell, Alex Jennings, Roger Allam, Sylvia Syms, Tim McMullan, Robin Soans, Lola Peploe, Douglas Reith, Joyce Henderson, Pat Laffan, Amanda Hadingue, John McGlynn, Gray O'Brien, Dolina MacLennan","Helen Mirren","Helen Mirren, James Cromwell","Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.","Two neighbors, a woman and a man,",7.3,102517,56.441711,123.384128,457,18.032,105.352128
"tt0437086","Alita - Angelo della battaglia","Alita: Battle Angel",2019,"2019-02-14","Action, Adventure, Sci-Fi",122,"USA, Japan, Canada","English","Spanish","","Robert Rodriguez","James Cameron, Laeta Kalogridis","Rosa Salazar, Christoph Waltz, Jennifer Connelly, Mahershala Ali, Ed Skrein, Jackie Earle Haley, Keean Johnson, Jorge Lendeborg Jr., Lana Condor, Idara Victor, Jeff Fahey, Eiza González, Derek Mears, Leonard Wu, Racer Rodriguez","Rosa Salazar","Rosa Salazar, Christoph Waltz","A deactivated cyborg is revived, but cannot remember anything of her past life and goes on a quest to find out who she is.","A deactivated cyborg is revived,",7.3,217183,85.71021,404.852543,2757,170,234.852543
"tt0438097","L'era glaciale 2 - Il disgelo","Ice Age: The Meltdown",2006,"2006-04-21","Animation, Adventure, Comedy",91,"USA","English","","","Carlos Saldanha","Peter Gaulke, Gerry Swallow","Ray Romano, John Leguizamo, Denis Leary, Seann William Scott, Josh Peck, Queen Latifah, Will Arnett, Jay Leno, Chris Wedge, Peter Ackerman, Caitlin Rose Anderson, Connor Anderson, Joseph Bologna, Jack Crocicchia, Peter DeSève","Ray Romano","Ray Romano, John Leguizamo","Manny, Sid, and Diego discover that the ice age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the woolly mammoths.","Manny, Sid, and Diego discover",6.8,250963,195.330621,667.094506,268,80,587.094506
"tt0438488","Terminator Salvation","Terminator Salvation",2009,"2009-06-05","Action, Adventure, Sci-Fi",115,"USA, Germany, UK, Italy","English","Italian","","McG","John Brancato, Michael Ferris","Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter, Anton Yelchin, Jadagrace, Bryce Dallas Howard, Common, Jane Alexander, Michael Ironside, Ivan G'Vera, Chris Browning, Dorian Nkono, Beth Bailey, Victor J. Ho","Christian Bale","Christian Bale, Sam Worthington","In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?","In 2018, a mysterious new weapon",6.5,339181,125.322469,371.353001,1095,200,171.353001
"tt0439662","La paura nel cuore","Fanaa",2006,"2006-05-26","Drama, Romance",168,"India","Hindi","Indonesian","Italian","Kunal Kohli","Shibani Bathija, Shibani Bathija","Aamir Khan, Kajol, Rishi Kapoor, Tabu, Kiron Kher, Lara Dutta, Shiney Ahuja, Satish Shah, Lillete Dubey, Sharat Saxena, Ahmed Khan, Vrajesh Hirjee, Jaspal Bhatti, Gautami Kapoor, Shruti Seth","Aamir Khan","Aamir Khan, Kajol, Rishi Kapoor","A sweet blind girl Zooni meets a flirty Rehan. She ignores her friends' warnings. It's her time to discover life. Is she making the right love choice?","A sweet blind girl Zooni meets",7.2,30351,2.105352,22.181516,121,5.3,16.881516
"tt0440963","The Bourne Ultimatum - Il ritorno dello sciacallo","The Bourne Ultimatum",2007,"2007-11-01","Action, Mystery, Thriller",115,"USA, Germany, France, Spain","English","French","Arabic","Paul Greengrass","Tony Gilroy, Scott Z. Burns","Matt Damon, Julia Stiles, David Strathairn, Scott Glenn, Paddy Considine, Edgar Ramírez, Albert Finney, Joan Allen, Tom Gallop, Corey Johnson, Daniel Brühl, Joey Ansah, Colin Stinton, Dan Fredenburgh, Lucy Liemann","Matt Damon","Matt Damon, Julia Stiles","Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.","Jason Bourne dodges a ruthless",8,597616,227.47107,444.100035,886,110,334.100035
"tt0441048","Dhoom:2","Dhoom:2",2006,"2006-11-24","Action, Thriller",152,"India","Hindi","Urdu","English","Sanjay Gadhvi","Vijay Krishna Acharya, Vijay Krishna Acharya","Hrithik Roshan, Abhishek Bachchan, Aishwarya Rai Bachchan, Uday Chopra, Bipasha Basu, Rimi Sen, Trishla Baid, Nikio, Railey, Harry, James, Taufrique, Yusuf Hussain, Arjun Sablok, Samer Shardh","Hrithik Roshan","Hrithik Roshan, Abhishek Bachchan","Mr A, a fearless thief, steals valuable artefacts and teams up with the girl he is attracted to but who cannot be trusted. Close on their heels are three police officers trying to apprehend them.","Mr A, a fearless thief, steals",6.5,23251,2.643586,32.396427,151,7,25.396427
"tt0441773","Kung Fu Panda","Kung Fu Panda",2008,"2008-08-29","Animation, Action, Adventure",92,"USA","English","","","Mark Osborne, John Stevenson","Jonathan Aibel, Glenn Berger","Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane, Jackie Chan, Seth Rogen, Lucy Liu, David Cross, Randall Duk Kim, James Hong, Dan Fogler, Michael Clarke Duncan, Wayne Knight, Kyle Gass, JR Reed","Jack Black","Jack Black, Dustin Hoffman","The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance. However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a novice in martial arts.","The Dragon Warrior has to clash",7.5,409544,215.434591,631.746197,429,130,501.746197
"tt0441909","Volver - Tornare","Volver",2006,"2006-05-19","Comedy, Drama",121,"Spain","Spanish","","","Pedro Almodóvar","Pedro Almodóvar","Penélope Cruz, Carmen Maura, Lola Dueñas, Blanca Portillo, Yohana Cobo, Chus Lampreave, Antonio de la Torre, Carlos Blanco, María Isabel Díaz Lago, Neus Sanz, Leandro Rivera, Pepa Aniorte, Yolanda Ramos, Elvira Cuadrupani, María Alfonsa Rosso","Penélope Cruz","Penélope Cruz, Carmen Maura","After her death, a mother returns to her home town in order to fix the situations she couldn't resolve during her life.","After her death, a mother returns",7.6,93124,12.899867,85.585177,248,9.387,76.198177
"tt0442933","La leggenda di Beowulf","Beowulf",2007,"2007-11-16","Animation, Action, Adventure",115,"USA, UK","English","Old English","","Robert Zemeckis","Neil Gaiman, Roger Avary","Robin Wright, Anthony Hopkins, Paul Baker, John Bilezikjian, Rod D. Harbour, Brice Martin, Sonje Fortag, Sharisse Baker-Bernard, Charlotte Salt, Julene Renee, Greg Ellis, Rik Young, Sebastian Roché, Leslie Zemeckis, John Malkovich","Robin Wright","Robin Wright, Anthony Hopkins","The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, and later, Grendel's Mother, who begins killing out of revenge.","The warrior Beowulf must fight",6.2,159693,82.280579,196.393745,535,150,46.393745
"tt0443272","Lincoln","Lincoln",2012,"2013-01-24","Biography, Drama, History",150,"USA, India","English","","","Steven Spielberg","Tony Kushner, Doris Kearns Goodwin","Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt, James Spader, Hal Holbrook, Tommy Lee Jones, John Hawkes, Jackie Earle Haley, Bruce McGill, Tim Blake Nelson, Joseph Cross, Jared Harris, Lee Pace, Peter McRobbie","Daniel Day-Lewis","Daniel Day-Lewis, Sally Field","As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.","As the American Civil War continues",7.3,240462,182.207973,275.29345,797,65,210.29345
"tt0443274","Prospettive di un delitto","Vantage Point",2008,"2008-02-29","Action, Crime, Drama",90,"USA, Mexico","English","Spanish","","Pete Travis","Barry L. Levy","Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill, Edgar Ramírez, Saïd Taghmaoui, Ayelet Zurer, Zoe Saldana, Sigourney Weaver, William Hurt, James Le Gros, Eduardo Noriega, Richard T. Jones, Holt McCallany, Leonardo Nam","Dennis Quaid","Dennis Quaid, Matthew Fox","The attempted assassination of the American President is told and re-told from several different perspectives.","The attempted assassination of",6.6,143518,72.266306,152.039882,451,40,112.039882
"tt0443453","Borat: Studio culturale sull'America a beneficio della gloriosa nazione del Kazakistan","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006,"2007-03-02","Comedy",84,"USA, UK","English","Romanian","Hebrew","Larry Charles","Sacha Baron Cohen, Anthony Hines","Sacha Baron Cohen, Ken Davitian, Luenell, Chester, Charlie","Sacha Baron Cohen","Sacha Baron Cohen, Ken Davitian","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying","Kazakh TV talking head Borat is",7.3,346660,128.505958,262.552893,1257,18,244.552893
"tt0443489","Dreamgirls","Dreamgirls",2006,"2007-01-26","Drama, Music, Musical",130,"USA","English","","","Bill Condon","Tom Eyen, Bill Condon","Jamie Foxx, Beyoncé, Eddie Murphy, Danny Glover, Jennifer Hudson, Anika Noni Rose, Keith Robinson, Sharon Leal, Hinton Battle, Mariah Iman Wilson, Yvette Cason, Ken Page, Ralph Louis Harris, Michael-Leon Wooley, Loretta Devine","Jamie Foxx","Jamie Foxx, Beyoncé","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.","A trio of black female soul singers",6.5,67641,103.365956,155.430335,529,70,85.430335
"tt0443536","Cappuccetto rosso e gli insoliti sospetti","Hoodwinked!",2005,"2006-06-01","Animation, Comedy, Crime",80,"USA","English","Spanish","","Cory Edwards, Todd Edwards","Cory Edwards, Todd Edwards","Anne Hathaway, Glenn Close, Jim Belushi, Patrick Warburton, Anthony Anderson, David Ogden Stiers, Xzibit, Chazz Palminteri, Andy Dick, Cory Edwards, Benjy Gaither, Ken Marino, Tom Kenny, Preston Stutzman, Tony Leech","Anne Hathaway","Anne Hathaway, Glenn Close","Little Red Riding Hood, the Wolf, the Woodsman, and Granny all tell the police the events that led up to their encounter.","Little Red Riding Hood, the Wolf,",6.4,55428,61.53039,139.9982,265,30,109.9982
"tt0443543","The Illusionist - L'illusionista","The Illusionist",2006,"2007-04-06","Drama, Fantasy, History",110,"USA, Czech Republic","English","","","Neil Burger","Neil Burger, Steven Millhauser","Edward Norton, Paul Giamatti, Jessica Biel, Rufus Sewell, Eddie Marsan, Jake Wood, Tom Fisher, Aaron Taylor-Johnson, Eleanor Tomlinson, Karl Johnson, Vincent Franklin, Nicholas Blane, Philip McGough, Erich Redman, Michael Carter","Edward Norton","Edward Norton, Paul Giamatti","In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.","In turn-of-the-century Vienna,",7.6,350645,39.868642,87.892388,691,16.5,71.392388
