"imdb_title_id","title","original_title","year","date_published","genre","duration","country","language_1","language_2","language_3","director","writer","actors","actors_1","actors_2","description","desc35","avg_vote","votes","usa_gross_income","worlwide_gross_income","reviews_from_users","budget","profit","success_rating_0_10","month_published","num_films","month"
"tt1179904","Paranormal Activity","Paranormal Activity",2007,"2010-02-05","Thriller",86,"USA","English","","","Oren Peli","Oren Peli","Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong, Ashley Palmer","Katie Featherston"," Micah Sloat","After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.","After moving into a suburban home,",6.3,217252,107.919,193.356,1267,0.015,193.341,1.055,"February",1,"02"
"tt1179933","10 Cloverfield Lane","10 Cloverfield Lane",2016,"2016-04-28","Action",103,"USA","English","","","Dan Trachtenberg","Josh Campbell","John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin, Suzanne Cryer, Bradley Cooper, Sumalee Montano, Frank Mottek","John Goodman"," Mary Elizabeth Winstead","After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.","After getting in a car accident,",7.2,283194,72.083,110.217,751,15,95.217,1.874,"April",1,"04"
"tt1179933","10 Cloverfield Lane","10 Cloverfield Lane",2016,"2016-04-28","Drama",103,"USA","English","","","Dan Trachtenberg","Josh Campbell","John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin, Suzanne Cryer, Bradley Cooper, Sumalee Montano, Frank Mottek","John Goodman"," Mary Elizabeth Winstead","After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.","After getting in a car accident,",7.2,283194,72.083,110.217,751,15,95.217,1.874,"April",1,"04"
"tt1179933","10 Cloverfield Lane","10 Cloverfield Lane",2016,"2016-04-28","Horror",103,"USA","English","","","Dan Trachtenberg","Josh Campbell","John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin, Suzanne Cryer, Bradley Cooper, Sumalee Montano, Frank Mottek","John Goodman"," Mary Elizabeth Winstead","After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.","After getting in a car accident,",7.2,283194,72.083,110.217,751,15,95.217,1.874,"April",1,"04"
"tt1182937","Una coppia voluta da Dio","Rab Ne Bana Di Jodi",2008,"2008-12-12","Comedy",167,"India","Hindi","","","Aditya Chopra","Aditya Chopra","Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina, Manmeet Singh, Kajol, Rani Mukerji, Preity Zinta, Bipasha Basu, Lara Dutta, Bobby Bedii, Vivan Bhatena, Puneet Cheema, Alene D'Souza, Aneesha Dalal","Shah Rukh Khan"," Anushka Sharma","A breathtaking, goose flesh igniting, awe inspiring love journey of an ordinary man Suri and his 'total opposite' love Taani.","A breathtaking, goose flesh igniting,",7.2,42862,2.079,29.914,148,4.4,25.514,1.345,"December",1,"12"
"tt1182937","Una coppia voluta da Dio","Rab Ne Bana Di Jodi",2008,"2008-12-12","Drama",167,"India","Hindi","","","Aditya Chopra","Aditya Chopra","Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina, Manmeet Singh, Kajol, Rani Mukerji, Preity Zinta, Bipasha Basu, Lara Dutta, Bobby Bedii, Vivan Bhatena, Puneet Cheema, Alene D'Souza, Aneesha Dalal","Shah Rukh Khan"," Anushka Sharma","A breathtaking, goose flesh igniting, awe inspiring love journey of an ordinary man Suri and his 'total opposite' love Taani.","A breathtaking, goose flesh igniting,",7.2,42862,2.079,29.914,148,4.4,25.514,1.345,"December",1,"12"
"tt1182937","Una coppia voluta da Dio","Rab Ne Bana Di Jodi",2008,"2008-12-12","Music",167,"India","Hindi","","","Aditya Chopra","Aditya Chopra","Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina, Manmeet Singh, Kajol, Rani Mukerji, Preity Zinta, Bipasha Basu, Lara Dutta, Bobby Bedii, Vivan Bhatena, Puneet Cheema, Alene D'Souza, Aneesha Dalal","Shah Rukh Khan"," Anushka Sharma","A breathtaking, goose flesh igniting, awe inspiring love journey of an ordinary man Suri and his 'total opposite' love Taani.","A breathtaking, goose flesh igniting,",7.2,42862,2.079,29.914,148,4.4,25.514,1.345,"December",1,"12"
"tt1186367","Ninja Assassin","Ninja Assassin",2009,"2009-12-04","Action",99,"Germany","English","","","James McTeigue","Matthew Sand","Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim, Yuki Iwamoto, Ben Miles, Naomie Harris, Sung Kang, Linh Dan Pham, Fang Yu, Adriana Altaras, Shô Kosugi, Kylie Liya Page, Sungwoong Yoon, Eleonore Weisgerber","Rain"," Joon Lee","A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.","A young ninja turns his back on",6.3,67257,38.123,61.601,230,40,21.601,0.397,"December",1,"12"
"tt1186367","Ninja Assassin","Ninja Assassin",2009,"2009-12-04","Thriller",99,"Germany","English","","","James McTeigue","Matthew Sand","Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim, Yuki Iwamoto, Ben Miles, Naomie Harris, Sung Kang, Linh Dan Pham, Fang Yu, Adriana Altaras, Shô Kosugi, Kylie Liya Page, Sungwoong Yoon, Eleonore Weisgerber","Rain"," Joon Lee","A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.","A young ninja turns his back on",6.3,67257,38.123,61.601,230,40,21.601,0.397,"December",1,"12"
"tt1187043","3 Idiots","3 Idiots",2009,"2009-12-25","Comedy",170,"India","Hindi","English","","Rajkumar Hirani","Rajkumar Hirani","Aamir Khan, Madhavan, Sharman Joshi, Kareena Kapoor, Boman Irani, Omi Vaidya, Mona Singh, Olivier Lafont, Rahul Kumar, Parikshit Sahni, Farida Dadi, Amardeep Jha, Mukund Bhatt, Chaitali Bose, Javed Jaffrey","Aamir Khan"," Madhavan","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".","Two friends are searching for",8.4,332217,6.533,60.263,651,11,49.263,3.125,"December",1,"12"
"tt1187043","3 Idiots","3 Idiots",2009,"2009-12-25","Drama",170,"India","Hindi","English","","Rajkumar Hirani","Rajkumar Hirani","Aamir Khan, Madhavan, Sharman Joshi, Kareena Kapoor, Boman Irani, Omi Vaidya, Mona Singh, Olivier Lafont, Rahul Kumar, Parikshit Sahni, Farida Dadi, Amardeep Jha, Mukund Bhatt, Chaitali Bose, Javed Jaffrey","Aamir Khan"," Madhavan","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".","Two friends are searching for",8.4,332217,6.533,60.263,651,11,49.263,3.125,"December",1,"12"
"tt1188996","Il mio nome è Khan","My Name Is Khan",2010,"2010-11-26","Drama",165,"India","Hindi","English","","Karan Johar","Shibani Bathija","Shah Rukh Khan, Kajol, Katie A. Keane, Kenton Duty, Benny Nieves, Christopher B. Duncan, Jimmy Sheirgill, Sonya Jehan, Parvin Dabas, Arjun Mathur, Sugandha Garg, Zarina Wahab, S.M. Zaheer, Arif Zakaria, Vinay Pathak","Shah Rukh Khan"," Kajol","An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.","An Indian Muslim man with Asperger's",8,96685,4.019,42.345,288,12,30.345,2.301,"November",1,"11"
"tt1189073","La pelle che abito","La piel que habito",2011,"2011-09-23","Drama",120,"Spain","Spanish","","","Pedro Almodóvar","Thierry Jonquet","Antonio Banderas, Elena Anaya, Marisa Paredes, Jan Cornet, Roberto Álamo, Eduard Fernández, José Luis Gómez, Blanca Suárez, Susi Sánchez, Bárbara Lennie, Fernando Cayo, Chema Ruiz, Buika, Ana Mena, Teresa Manresa","Antonio Banderas"," Elena Anaya","A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.","A brilliant plastic surgeon, haunted",7.6,135098,3.186,33.678,194,13.9,19.778,1.897,"September",1,"09"
"tt1189073","La pelle che abito","La piel que habito",2011,"2011-09-23","Horror",120,"Spain","Spanish","","","Pedro Almodóvar","Thierry Jonquet","Antonio Banderas, Elena Anaya, Marisa Paredes, Jan Cornet, Roberto Álamo, Eduard Fernández, José Luis Gómez, Blanca Suárez, Susi Sánchez, Bárbara Lennie, Fernando Cayo, Chema Ruiz, Buika, Ana Mena, Teresa Manresa","Antonio Banderas"," Elena Anaya","A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.","A brilliant plastic surgeon, haunted",7.6,135098,3.186,33.678,194,13.9,19.778,1.897,"September",1,"09"
"tt1189073","La pelle che abito","La piel que habito",2011,"2011-09-23","Thriller",120,"Spain","Spanish","","","Pedro Almodóvar","Thierry Jonquet","Antonio Banderas, Elena Anaya, Marisa Paredes, Jan Cornet, Roberto Álamo, Eduard Fernández, José Luis Gómez, Blanca Suárez, Susi Sánchez, Bárbara Lennie, Fernando Cayo, Chema Ruiz, Buika, Ana Mena, Teresa Manresa","Antonio Banderas"," Elena Anaya","A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.","A brilliant plastic surgeon, haunted",7.6,135098,3.186,33.678,194,13.9,19.778,1.897,"September",1,"09"
"tt1189340","The Lincoln Lawyer","The Lincoln Lawyer",2011,"2011-03-18","Crime",118,"USA","English","","","Brad Furman","John Romano","Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy, Josh Lucas, John Leguizamo, Michael Peña, Bob Gunton, Frances Fisher, Bryan Cranston, Trace Adkins, Laurence Mason, Margarita Levieva, Pell James, Shea Whigham","Matthew McConaughey","","A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.","A lawyer defending a wealthy man",7.3,209759,58.009,86.752,261,40,46.752,1.751,"March",1,"03"
"tt1189340","The Lincoln Lawyer","The Lincoln Lawyer",2011,"2011-03-18","Drama",118,"USA","English","","","Brad Furman","John Romano","Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy, Josh Lucas, John Leguizamo, Michael Peña, Bob Gunton, Frances Fisher, Bryan Cranston, Trace Adkins, Laurence Mason, Margarita Levieva, Pell James, Shea Whigham","Matthew McConaughey","","A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.","A lawyer defending a wealthy man",7.3,209759,58.009,86.752,261,40,46.752,1.751,"March",1,"03"
"tt1189340","The Lincoln Lawyer","The Lincoln Lawyer",2011,"2011-03-18","Thriller",118,"USA","English","","","Brad Furman","John Romano","Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy, Josh Lucas, John Leguizamo, Michael Peña, Bob Gunton, Frances Fisher, Bryan Cranston, Trace Adkins, Laurence Mason, Margarita Levieva, Pell James, Shea Whigham","Matthew McConaughey","","A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.","A lawyer defending a wealthy man",7.3,209759,58.009,86.752,261,40,46.752,1.751,"March",1,"03"
"tt1190539","The Chaser","Chugyeogja",2008,"2008-02-14","Action",125,"South Korea","Korean","","","Hong-jin Na","Won-Chan Hong","Yoon-seok Kim, Jung-woo Ha, Yeong-hie Seo, Yoo-Jeong Kim, In-gi Jeong, Hyo-ju Park, Bon-woong Ko, Duk-je Cho, Seong-kwang Ha, Deok-jae Jo, Jong-goo Lee, Sang-hee Lee, Yeon-ah Oh, Moo-yeong Yeo","Yoon-seok Kim"," Jung-woo Ha","A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.","A disgraced ex-policeman who runs",7.9,56264,NA,36.496,144,2.65,33.846,2.143,"February",1,"02"
"tt1190539","The Chaser","Chugyeogja",2008,"2008-02-14","Crime",125,"South Korea","Korean","","","Hong-jin Na","Won-Chan Hong","Yoon-seok Kim, Jung-woo Ha, Yeong-hie Seo, Yoo-Jeong Kim, In-gi Jeong, Hyo-ju Park, Bon-woong Ko, Duk-je Cho, Seong-kwang Ha, Deok-jae Jo, Jong-goo Lee, Sang-hee Lee, Yeon-ah Oh, Moo-yeong Yeo","Yoon-seok Kim"," Jung-woo Ha","A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.","A disgraced ex-policeman who runs",7.9,56264,NA,36.496,144,2.65,33.846,2.143,"February",1,"02"
"tt1190539","The Chaser","Chugyeogja",2008,"2008-02-14","Thriller",125,"South Korea","Korean","","","Hong-jin Na","Won-Chan Hong","Yoon-seok Kim, Jung-woo Ha, Yeong-hie Seo, Yoo-Jeong Kim, In-gi Jeong, Hyo-ju Park, Bon-woong Ko, Duk-je Cho, Seong-kwang Ha, Deok-jae Jo, Jong-goo Lee, Sang-hee Lee, Yeon-ah Oh, Moo-yeong Yeo","Yoon-seok Kim"," Jung-woo Ha","A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.","A disgraced ex-policeman who runs",7.9,56264,NA,36.496,144,2.65,33.846,2.143,"February",1,"02"
"tt1192628","Rango","Rango",2011,"2011-03-11","Animation",107,"USA","English","","","Gore Verbinski","John Logan","Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty, Alfred Molina, Bill Nighy, Stephen Root, Harry Dean Stanton, Timothy Olyphant, Ray Winstone, Ian Abercrombie, Gil Birmingham, James Ward Byrkit, Claudia Black, Blake Clark","Johnny Depp"," Isla Fisher","Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.","Rango is an ordinary chameleon",7.2,231174,123.478,245.725,404,135,110.725,1.837,"March",1,"03"
"tt1192628","Rango","Rango",2011,"2011-03-11","Adventure",107,"USA","English","","","Gore Verbinski","John Logan","Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty, Alfred Molina, Bill Nighy, Stephen Root, Harry Dean Stanton, Timothy Olyphant, Ray Winstone, Ian Abercrombie, Gil Birmingham, James Ward Byrkit, Claudia Black, Blake Clark","Johnny Depp"," Isla Fisher","Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.","Rango is an ordinary chameleon",7.2,231174,123.478,245.725,404,135,110.725,1.837,"March",1,"03"
"tt1192628","Rango","Rango",2011,"2011-03-11","Comedy",107,"USA","English","","","Gore Verbinski","John Logan","Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty, Alfred Molina, Bill Nighy, Stephen Root, Harry Dean Stanton, Timothy Olyphant, Ray Winstone, Ian Abercrombie, Gil Birmingham, James Ward Byrkit, Claudia Black, Blake Clark","Johnny Depp"," Isla Fisher","Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.","Rango is an ordinary chameleon",7.2,231174,123.478,245.725,404,135,110.725,1.837,"March",1,"03"
"tt1193138","Tra le nuvole","Up in the Air",2009,"2010-01-22","Comedy",109,"USA","English","","","Jason Reitman","Walter Kirn","George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman, Amy Morton, Melanie Lynskey, J.K. Simmons, Sam Elliott, Danny McBride, Zach Galifianakis, Chris Lowell, Steve Eastin, Marvin Young, Cut Chemist, Adrienne Lamping","George Clooney"," Vera Farmiga","Ryan Bingham enjoys living out of a suitcase for his job, travelling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest, and a new hire.","Ryan Bingham enjoys living out",7.4,314279,83.823,166.843,523,25,141.843,2.254,"January",1,"01"
"tt1193138","Tra le nuvole","Up in the Air",2009,"2010-01-22","Drama",109,"USA","English","","","Jason Reitman","Walter Kirn","George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman, Amy Morton, Melanie Lynskey, J.K. Simmons, Sam Elliott, Danny McBride, Zach Galifianakis, Chris Lowell, Steve Eastin, Marvin Young, Cut Chemist, Adrienne Lamping","George Clooney"," Vera Farmiga","Ryan Bingham enjoys living out of a suitcase for his job, travelling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest, and a new hire.","Ryan Bingham enjoys living out",7.4,314279,83.823,166.843,523,25,141.843,2.254,"January",1,"01"
"tt1193138","Tra le nuvole","Up in the Air",2009,"2010-01-22","Romance",109,"USA","English","","","Jason Reitman","Walter Kirn","George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman, Amy Morton, Melanie Lynskey, J.K. Simmons, Sam Elliott, Danny McBride, Zach Galifianakis, Chris Lowell, Steve Eastin, Marvin Young, Cut Chemist, Adrienne Lamping","George Clooney"," Vera Farmiga","Ryan Bingham enjoys living out of a suitcase for his job, travelling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest, and a new hire.","Ryan Bingham enjoys living out",7.4,314279,83.823,166.843,523,25,141.843,2.254,"January",1,"01"
"tt1193631","Step Up 3D","Step Up 3D",2010,"2010-08-06","Drama",107,"USA","English","","","Jon M. Chu","Amy Andelson","Rick Malambri, Adam Sevani, Sharni Vinson, Alyson Stoner, Keith Stallworth, Kendra Andrews, Stephen Boss, Martín Lombard, Facundo Lombard, Oren Michaeli, Joe Slaughter, Daniel 'Cloud' Campos, Aja George, Straphanio 'Shonnie' Solomon, Terence Dickson","Rick Malambri"," Adam Sevani","A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.","A tight-knit group of New York",6.2,55115,42.4,159.292,89,30,129.292,0.547,"August",1,"08"
"tt1193631","Step Up 3D","Step Up 3D",2010,"2010-08-06","Music",107,"USA","English","","","Jon M. Chu","Amy Andelson","Rick Malambri, Adam Sevani, Sharni Vinson, Alyson Stoner, Keith Stallworth, Kendra Andrews, Stephen Boss, Martín Lombard, Facundo Lombard, Oren Michaeli, Joe Slaughter, Daniel 'Cloud' Campos, Aja George, Straphanio 'Shonnie' Solomon, Terence Dickson","Rick Malambri"," Adam Sevani","A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.","A tight-knit group of New York",6.2,55115,42.4,159.292,89,30,129.292,0.547,"August",1,"08"
"tt1193631","Step Up 3D","Step Up 3D",2010,"2010-08-06","Romance",107,"USA","English","","","Jon M. Chu","Amy Andelson","Rick Malambri, Adam Sevani, Sharni Vinson, Alyson Stoner, Keith Stallworth, Kendra Andrews, Stephen Boss, Martín Lombard, Facundo Lombard, Oren Michaeli, Joe Slaughter, Daniel 'Cloud' Campos, Aja George, Straphanio 'Shonnie' Solomon, Terence Dickson","Rick Malambri"," Adam Sevani","A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.","A tight-knit group of New York",6.2,55115,42.4,159.292,89,30,129.292,0.547,"August",1,"08"
"tt1194173","The Bourne Legacy","The Bourne Legacy",2012,"2012-09-07","Action",135,"USA","English","Russian","Filipino","Tony Gilroy","Tony Gilroy","Jeremy Renner, Scott Glenn, Stacy Keach, Edward Norton, Donna Murphy, Michael Chernus, Corey Stoll, Alice Gainer, Prue Lewarne, Howard Leader, James Joseph O'Neil, Rachel Weisz, Tony Guida, Sonnie Brown, Neil Brooks Cunningham","Jeremy Renner"," Scott Glenn","An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","An expansion of the universe from",6.7,280665,113.204,276.145,563,125,151.145,1.472,"September",1,"09"
"tt1194173","The Bourne Legacy","The Bourne Legacy",2012,"2012-09-07","Adventure",135,"USA","English","Russian","Filipino","Tony Gilroy","Tony Gilroy","Jeremy Renner, Scott Glenn, Stacy Keach, Edward Norton, Donna Murphy, Michael Chernus, Corey Stoll, Alice Gainer, Prue Lewarne, Howard Leader, James Joseph O'Neil, Rachel Weisz, Tony Guida, Sonnie Brown, Neil Brooks Cunningham","Jeremy Renner"," Scott Glenn","An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","An expansion of the universe from",6.7,280665,113.204,276.145,563,125,151.145,1.472,"September",1,"09"
"tt1194173","The Bourne Legacy","The Bourne Legacy",2012,"2012-09-07","Thriller",135,"USA","English","Russian","Filipino","Tony Gilroy","Tony Gilroy","Jeremy Renner, Scott Glenn, Stacy Keach, Edward Norton, Donna Murphy, Michael Chernus, Corey Stoll, Alice Gainer, Prue Lewarne, Howard Leader, James Joseph O'Neil, Rachel Weisz, Tony Guida, Sonnie Brown, Neil Brooks Cunningham","Jeremy Renner"," Scott Glenn","An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","An expansion of the universe from",6.7,280665,113.204,276.145,563,125,151.145,1.472,"September",1,"09"
"tt1195478","5 anni di fidanzamento","The Five-Year Engagement",2012,"2012-09-28","Comedy",124,"USA","English","Spanish","","Nicholas Stoller","Jason Segel","Jason Segel, Emily Blunt, Chris Pratt, Alison Brie, Lauren Weedman, Mimi Kennedy, David Paymer, Jacki Weaver, Jim Piddock, Adam Campbell, Eric Scott Cooper, Dakota Johnson, Jane Carr, Clement von Franckenstein, Michael Ensign","Jason Segel"," Emily Blunt","One year after meeting, Tom proposes to his girlfriend, Violet, but unexpected events keep tripping them up as they look to walk down the aisle together.","One year after meeting, Tom proposes",6.2,91624,28.836,54.169,151,30,24.169,0.331,"September",1,"09"
"tt1195478","5 anni di fidanzamento","The Five-Year Engagement",2012,"2012-09-28","Romance",124,"USA","English","Spanish","","Nicholas Stoller","Jason Segel","Jason Segel, Emily Blunt, Chris Pratt, Alison Brie, Lauren Weedman, Mimi Kennedy, David Paymer, Jacki Weaver, Jim Piddock, Adam Campbell, Eric Scott Cooper, Dakota Johnson, Jane Carr, Clement von Franckenstein, Michael Ensign","Jason Segel"," Emily Blunt","One year after meeting, Tom proposes to his girlfriend, Violet, but unexpected events keep tripping them up as they look to walk down the aisle together.","One year after meeting, Tom proposes",6.2,91624,28.836,54.169,151,30,24.169,0.331,"September",1,"09"
"tt1196141","Diario di una schiappa","Diary of a Wimpy Kid",2010,"2011-07-27","Comedy",120,"USA","English","German","","Thor Freudenthal","Jackie Filgo","Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn, Connor Fielding, Owen Fielding, Devon Bostick, Chloë Grace Moretz, Karan Brar, Grayson Russell, Laine MacNeil, Alex Ferris, Andrew McNee, Belita Moreno, Rob LaBelle","Zachary Gordon"," Robert Capron","The adventures of a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","The adventures of a 12 year old",6.2,41732,64.004,76.197,130,15,61.197,0.353,"July",1,"07"
"tt1196141","Diario di una schiappa","Diary of a Wimpy Kid",2010,"2011-07-27","Drama",120,"USA","English","German","","Thor Freudenthal","Jackie Filgo","Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn, Connor Fielding, Owen Fielding, Devon Bostick, Chloë Grace Moretz, Karan Brar, Grayson Russell, Laine MacNeil, Alex Ferris, Andrew McNee, Belita Moreno, Rob LaBelle","Zachary Gordon"," Robert Capron","The adventures of a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","The adventures of a 12 year old",6.2,41732,64.004,76.197,130,15,61.197,0.353,"July",1,"07"
"tt1196141","Diario di una schiappa","Diary of a Wimpy Kid",2010,"2011-07-27","Family",120,"USA","English","German","","Thor Freudenthal","Jackie Filgo","Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn, Connor Fielding, Owen Fielding, Devon Bostick, Chloë Grace Moretz, Karan Brar, Grayson Russell, Laine MacNeil, Alex Ferris, Andrew McNee, Belita Moreno, Rob LaBelle","Zachary Gordon"," Robert Capron","The adventures of a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","The adventures of a 12 year old",6.2,41732,64.004,76.197,130,15,61.197,0.353,"July",1,"07"
"tt1197624","Giustizia privata","Law Abiding Citizen",2009,"2010-08-25","Action",109,"USA","English","","","F. Gary Gray","Kurt Wimmer","Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill, Leslie Bibb, Michael Irby, Gregory Itzin, Regina Hall, Emerald-Angel Young, Christian Stolte, Annie Corley, Richard Portnow, Viola Davis, Michael Kelly, Josh Stewart","Jamie Foxx"," Gerard Butler","A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.","A frustrated man decides to take",7.4,266764,73.358,127.944,562,50,77.944,2.022,"August",1,"08"
"tt1197624","Giustizia privata","Law Abiding Citizen",2009,"2010-08-25","Crime",109,"USA","English","","","F. Gary Gray","Kurt Wimmer","Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill, Leslie Bibb, Michael Irby, Gregory Itzin, Regina Hall, Emerald-Angel Young, Christian Stolte, Annie Corley, Richard Portnow, Viola Davis, Michael Kelly, Josh Stewart","Jamie Foxx"," Gerard Butler","A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.","A frustrated man decides to take",7.4,266764,73.358,127.944,562,50,77.944,2.022,"August",1,"08"
"tt1197624","Giustizia privata","Law Abiding Citizen",2009,"2010-08-25","Drama",109,"USA","English","","","F. Gary Gray","Kurt Wimmer","Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill, Leslie Bibb, Michael Irby, Gregory Itzin, Regina Hall, Emerald-Angel Young, Christian Stolte, Annie Corley, Richard Portnow, Viola Davis, Michael Kelly, Josh Stewart","Jamie Foxx"," Gerard Butler","A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.","A frustrated man decides to take",7.4,266764,73.358,127.944,562,50,77.944,2.022,"August",1,"08"
"tt1201607","Harry Potter e i Doni della Morte - Parte 2","Harry Potter and the Deathly Hallows: Part 2",2011,"2011-07-13","Adventure",130,"UK","English","","","David Yates","Steve Kloves","Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe, Rupert Grint, Emma Watson, Evanna Lynch, Domhnall Gleeson, Clémence Poésy, Warwick Davis, John Hurt, Helena Bonham Carter, Graham Duff, Anthony Allgood, Rusty Goffe","Ralph Fiennes"," Michael Gambon","Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.","Harry, Ron, and Hermione search",8.1,743339,381.409,1342.166,959,125,1217.166,6.386,"July",1,"07"
"tt1201607","Harry Potter e i Doni della Morte - Parte 2","Harry Potter and the Deathly Hallows: Part 2",2011,"2011-07-13","Drama",130,"UK","English","","","David Yates","Steve Kloves","Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe, Rupert Grint, Emma Watson, Evanna Lynch, Domhnall Gleeson, Clémence Poésy, Warwick Davis, John Hurt, Helena Bonham Carter, Graham Duff, Anthony Allgood, Rusty Goffe","Ralph Fiennes"," Michael Gambon","Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.","Harry, Ron, and Hermione search",8.1,743339,381.409,1342.166,959,125,1217.166,6.386,"July",1,"07"
"tt1201607","Harry Potter e i Doni della Morte - Parte 2","Harry Potter and the Deathly Hallows: Part 2",2011,"2011-07-13","Fantasy",130,"UK","English","","","David Yates","Steve Kloves","Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe, Rupert Grint, Emma Watson, Evanna Lynch, Domhnall Gleeson, Clémence Poésy, Warwick Davis, John Hurt, Helena Bonham Carter, Graham Duff, Anthony Allgood, Rusty Goffe","Ralph Fiennes"," Michael Gambon","Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.","Harry, Ron, and Hermione search",8.1,743339,381.409,1342.166,959,125,1217.166,6.386,"July",1,"07"
